"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000230979",-0.1688881,-2.061006,-0.4675131,0.6443179,0.79666,-5.847341
"ENSG00000101166",0.04978339,5.441753,0.4674282,0.6443777,0.7967038,-7.105277
"ENSG00000196542",-0.1531057,1.052015,-0.4672282,0.6445188,0.796848,-6.378195
"ENSG00000107317",0.1593594,1.127301,0.4671037,0.6446066,0.7969264,-6.393521
"ENSG00000233741",0.2542851,-3.82235,0.4670674,0.6446322,0.7969279,-5.80528
"ENSG00000144815",-0.05713174,6.273897,-0.4669998,0.6446799,0.7969567,-7.21714
"ENSG00000267369",0.1032906,1.819229,0.4668133,0.6448114,0.7970783,-6.520951
"ENSG00000080007",-0.2386934,0.2432082,-0.4667911,0.6448271,0.7970783,-6.23285
"ENSG00000132698",-0.1596728,-1.436469,-0.4666206,0.6449474,0.797162,-5.946791
"ENSG00000213057",0.256142,-0.7976321,0.4665951,0.6449653,0.797162,-6.055243
"ENSG00000022567",0.06549071,3.07309,0.4665911,0.6449681,0.797162,-6.746616
"ENSG00000250159",-0.1028817,0.7240683,-0.4664779,0.645048,0.7972306,-6.31918
"ENSG00000213420",-0.1936568,-0.7725843,-0.4662848,0.6451842,0.797309,-6.057924
"ENSG00000178201",0.2407708,-2.227221,0.4662699,0.6451947,0.797309,-5.823538
"ENSG00000058673",-0.1490943,-1.758371,-0.4662569,0.6452039,0.797309,-5.894711
"ENSG00000276699",-0.2218841,-3.147272,-0.4662494,0.6452092,0.797309,-5.760311
"ENSG00000249388",-0.1986047,-2.734066,-0.4660693,0.6453363,0.7974359,-5.770775
"ENSG00000237702",-0.162121,2.598819,-0.465986,0.6453951,0.7974765,-6.661761
"ENSG00000227409",0.2078955,-4.343611,0.4659243,0.6454386,0.7974765,-5.861583
"ENSG00000258956",0.2055397,-4.301211,0.4659189,0.6454424,0.7974765,-5.856855
"ENSG00000257569",0.262704,-4.036414,0.4658746,0.6454736,0.7974849,-5.827472
"ENSG00000226159",-0.2778927,-2.910927,-0.4657256,0.6455788,0.7975846,-5.764777
"ENSG00000181135",0.05938935,2.625183,0.4655766,0.645684,0.7976844,-6.668113
"ENSG00000234745",-0.1029478,11.83726,-0.4653425,0.6458491,0.7978251,-7.9387
"ENSG00000086065",0.07372109,5.589898,0.4653088,0.645873,0.7978251,-7.126474
"ENSG00000268696",0.2678951,-4.030271,0.4652928,0.6458843,0.7978251,-5.827069
"ENSG00000272103",0.1980614,-4.301211,0.4652766,0.6458957,0.7978251,-5.857143
"ENSG00000272948",0.1889194,-1.623578,0.4651232,0.646004,0.7979287,-5.917814
"ENSG00000206848",0.2251416,-4.03217,0.4650756,0.6460376,0.79794,-5.827368
"ENSG00000105778",0.05980388,4.670414,0.4649123,0.6461528,0.7980522,-6.99906
"ENSG00000010361",0.06916583,3.046551,0.4647525,0.6462657,0.7981614,-6.742906
"ENSG00000234141",0.2108687,-1.672404,0.4644898,0.6464512,0.7983602,-5.910146
"ENSG00000288559",-0.1614466,-1.100547,-0.4643859,0.6465245,0.7983605,-6.003944
"ENSG00000247925",-0.1800795,-1.221118,-0.4643389,0.6465577,0.7983605,-5.983618
"ENSG00000197965",0.08352647,5.44224,0.4643367,0.6465593,0.7983605,-7.106949
"ENSG00000267336",-0.241231,-2.637549,-0.464305,0.6465817,0.7983605,-5.779479
"ENSG00000206634",-0.2281771,-4.264363,-0.4642289,0.6466354,0.7983605,-5.849192
"ENSG00000153113",-0.03933937,7.181335,-0.4642266,0.646637,0.7983605,-7.338802
"ENSG00000137218",-0.08354005,2.432259,-0.4642115,0.6466477,0.7983605,-6.633414
"ENSG00000188167",-0.1097727,2.398093,-0.4641893,0.6466634,0.7983605,-6.627156
"ENSG00000211792",0.1595582,1.605563,0.4641718,0.6466757,0.7983605,-6.48303
"ENSG00000261302",-0.2561763,-3.370541,-0.4641006,0.646726,0.7983605,-5.771604
"ENSG00000162300",0.06034886,2.408214,0.4640984,0.6467276,0.7983605,-6.629827
"ENSG00000011028",-0.1499388,1.019862,-0.4640739,0.6467449,0.7983605,-6.37369
"ENSG00000198547",-0.2598425,-2.073253,-0.4638694,0.6468893,0.7985086,-5.84711
"ENSG00000175106",0.09908609,0.6753661,0.4636685,0.6470312,0.7986536,-6.312472
"ENSG00000126215",-0.06156236,2.811786,-0.4635479,0.6471164,0.7987285,-6.701629
"ENSG00000249931",-0.2213276,-4.390255,-0.4634568,0.6471808,0.7987778,-5.859991
"ENSG00000256061",0.2608416,-3.297727,0.4634043,0.6472179,0.7987933,-5.765015
"ENSG00000170629",-0.114679,1.58534,-0.463304,0.6472887,0.7988506,-6.478544
"ENSG00000236064",-0.2670541,-3.434007,-0.4631737,0.6473808,0.7989339,-5.776253
"ENSG00000287799",-0.218585,-3.537961,-0.4631353,0.647408,0.7989373,-5.783362
"ENSG00000187474",-0.1090287,1.865919,-0.4629921,0.6475091,0.7990206,-6.530436
"ENSG00000267627",0.2066672,-4.288634,0.4629216,0.6475589,0.7990206,-5.856704
"ENSG00000220378",-0.2543975,-2.908923,-0.4628745,0.6475922,0.7990206,-5.764629
"ENSG00000285905",-0.1866871,-4.483978,-0.4628743,0.6475924,0.7990206,-5.868489
"ENSG00000254538",0.2422747,-2.641723,0.4628665,0.6475979,0.7990206,-5.772001
"ENSG00000241754",-0.2038562,-4.410282,-0.4627708,0.6476655,0.7990738,-5.862649
"ENSG00000286161",0.1967289,-4.520827,0.462502,0.6478555,0.7992762,-5.878837
"ENSG00000257065",0.2236327,-4.152511,0.4624695,0.6478785,0.7992762,-5.841683
"ENSG00000176387",-0.2525944,-2.527619,-0.4623276,0.6479788,0.7993697,-5.790081
"ENSG00000273080",0.1166223,-0.2933674,0.4622894,0.6480057,0.7993728,-6.142762
"ENSG00000183773",-0.09731914,2.108539,-0.4622231,0.6480526,0.7994004,-6.575569
"ENSG00000126106",-0.07269423,2.839091,-0.4621161,0.6481283,0.7994375,-6.707187
"ENSG00000231808",-0.1903934,-4.00849,-0.4621113,0.6481317,0.7994375,-5.826812
"ENSG00000226499",0.2316572,-2.113906,0.46203,0.6481891,0.7994782,-5.841983
"ENSG00000178814",-0.1211677,3.037689,-0.4619469,0.6482479,0.7995204,-6.741837
"ENSG00000230882",0.2700154,-3.531818,0.4618573,0.6483112,0.7995403,-5.782123
"ENSG00000239570",-0.2257539,-4.012143,-0.4618548,0.648313,0.7995403,-5.827311
"ENSG00000277400",-0.2483457,-3.615311,-0.4618131,0.6483424,0.7995464,-5.790457
"ENSG00000285081",0.2205836,-3.941227,0.4617747,0.6483696,0.7995497,-5.819403
"ENSG00000095539",-0.1905127,-1.960134,-0.4617028,0.6484204,0.7995822,-5.865118
"ENSG00000225215",0.2340814,-4.185114,0.4616212,0.6484782,0.7996232,-5.845738
"ENSG00000101391",-0.03014835,6.027463,-0.4615024,0.6485622,0.7996965,-7.18693
"ENSG00000261025",-0.2253137,-3.775706,-0.4614448,0.6486029,0.7997166,-5.804298
"ENSG00000111245",0.2055425,-4.288634,0.4613864,0.6486442,0.7997292,-5.857389
"ENSG00000230487",0.06123051,3.068127,0.461361,0.6486622,0.7997292,-6.74819
"ENSG00000197380",0.2434373,-2.688826,0.4612731,0.6487243,0.7997756,-5.768402
"ENSG00000259086",0.2137048,-3.682573,0.4612173,0.6487638,0.7997941,-5.795026
"ENSG00000143363",-0.06157941,5.528378,-0.4610499,0.6488822,0.799894,-7.119808
"ENSG00000244045",-0.04547601,3.943403,-0.4610334,0.6488938,0.799894,-6.892038
"ENSG00000288598",-0.1630424,0.1162243,-0.4608816,0.6490012,0.7999933,-6.212971
"ENSG00000225506",0.2152485,-4.185114,0.4608246,0.6490416,0.7999933,-5.846091
"ENSG00000227258",0.2808084,-2.752352,0.4608155,0.649048,0.7999933,-5.763405
"ENSG00000250461",0.1969603,-1.342371,0.4606652,0.6491543,0.8000473,-5.966418
"ENSG00000247311",0.1877356,-4.36233,0.4606571,0.64916,0.8000473,-5.86545
"ENSG00000106772",0.2778684,0.6070304,0.4606497,0.6491653,0.8000473,-6.301738
"ENSG00000259305",0.1737689,-2.903385,0.4605258,0.6492529,0.8001251,-5.756367
"ENSG00000258428",-0.1682363,-2.608174,-0.4604511,0.6493058,0.8001601,-5.782048
"ENSG00000248714",0.1556596,-0.7956676,0.4601947,0.6494871,0.8003101,-6.058411
"ENSG00000164818",0.06011508,4.371995,0.4601867,0.6494928,0.8003101,-6.957942
"ENSG00000018699",-0.04958337,4.762846,-0.460175,0.6495011,0.8003101,-7.014118
"ENSG00000005175",-0.05157896,4.942556,-0.4600801,0.6495682,0.8003626,-7.039507
"ENSG00000250410",0.2215794,-3.47129,0.459877,0.6497119,0.8004887,-5.778283
"ENSG00000273254",-0.2493601,-1.971962,-0.459849,0.6497318,0.8004887,-5.864065
"ENSG00000274259",-0.2520608,-3.05165,-0.4598304,0.6497449,0.8004887,-5.762801
"ENSG00000261534",-0.1512313,-1.217293,-0.4597969,0.6497687,0.8004887,-5.986548
"ENSG00000267288",-0.1603932,-1.005854,-0.4596012,0.6499072,0.8005808,-6.022029
"ENSG00000007255",-0.0447835,5.635735,-0.4595925,0.6499133,0.8005808,-7.135091
"ENSG00000248979",0.1887736,-4.520827,0.4595873,0.649917,0.8005808,-5.880137
"ENSG00000172366",0.05214236,4.642631,0.4595423,0.6499489,0.8005899,-6.997612
"ENSG00000206344",0.2176708,-0.6931788,0.4594615,0.6500061,0.8005951,-6.076084
"ENSG00000104518",0.04654313,6.393701,0.4594422,0.6500197,0.8005951,-7.236956
"ENSG00000183486",-0.1174162,6.744308,-0.4594323,0.6500267,0.8005951,-7.283115
"ENSG00000180096",-0.06764519,7.447449,-0.4593807,0.6500633,0.8005952,-7.376017
"ENSG00000020129",-0.05494407,5.540096,-0.4593629,0.6500759,0.8005952,-7.122234
"ENSG00000237971",0.1957338,-4.026618,0.4592415,0.6501618,0.8006708,-5.829367
"ENSG00000139292",0.23578,-4.319339,0.4590884,0.6502702,0.8007557,-5.862145
"ENSG00000198046",-0.1652274,0.426241,-0.4590749,0.6502797,0.8007557,-6.268503
"ENSG00000013288",-0.06084174,6.470264,-0.4589974,0.6503346,0.8007712,-7.247118
"ENSG00000184611",0.22019,-3.232954,0.4588711,0.650424,0.8007712,-5.763283
"ENSG00000157399",0.204786,-3.475534,0.4588297,0.6504533,0.8007712,-5.779064
"ENSG00000245534",0.09698018,1.074537,0.4588181,0.6504615,0.8007712,-6.38745
"ENSG00000181260",0.2037486,-4.44713,0.4587757,0.6504915,0.8007712,-5.874349
"ENSG00000171984",0.05765392,3.345219,0.4587749,0.6504921,0.8007712,-6.796565
"ENSG00000283020",-0.1261349,-0.421678,-0.4587715,0.6504945,0.8007712,-6.121479
"ENSG00000232454",0.2133907,-3.312202,0.4586808,0.6505587,0.8007712,-5.76798
"ENSG00000277900",-0.1865688,-4.483978,-0.4586303,0.6505945,0.8007712,-5.870378
"ENSG00000225183",0.1986259,-4.301211,0.4586285,0.6505958,0.8007712,-5.860105
"ENSG00000228302",-0.1413625,0.2336909,-0.4586025,0.6506142,0.8007712,-6.234973
"ENSG00000250909",0.2147596,-3.678329,0.4585999,0.650616,0.8007712,-5.7958
"ENSG00000268375",-0.2411846,-3.792527,-0.4585973,0.6506179,0.8007712,-5.807162
"ENSG00000166246",-0.2145249,-2.045328,-0.458572,0.6506358,0.8007712,-5.853636
"ENSG00000227803",-0.2338163,-3.703483,-0.4584564,0.6507177,0.8008331,-5.799215
"ENSG00000198414",0.2988095,-3.53617,0.4584317,0.6507351,0.8008331,-5.783975
"ENSG00000264141",0.2161221,-4.295068,0.4583845,0.6507686,0.800844,-5.859564
"ENSG00000112992",0.04344353,7.067299,0.458311,0.6508206,0.800844,-7.326742
"ENSG00000258640",-0.2184988,-3.647915,-0.458307,0.6508235,0.800844,-5.794279
"ENSG00000114302",0.0609731,4.861174,0.4582559,0.6508596,0.800844,-7.029372
"ENSG00000256537",0.05081475,3.951267,0.4582459,0.6508667,0.800844,-6.894991
"ENSG00000133466",0.09390991,1.642381,0.4579091,0.6511052,0.8010798,-6.492561
"ENSG00000116580",-0.03407093,6.252978,-0.45787,0.651133,0.8010798,-7.218769
"ENSG00000286268",0.2306092,-3.297436,0.4578561,0.6511428,0.8010798,-5.767423
"ENSG00000239524",0.225759,-3.7255,0.4578367,0.6511565,0.8010798,-5.80037
"ENSG00000250098",-0.2136854,-4.019593,-0.4577377,0.6512267,0.8011091,-5.829867
"ENSG00000101079",0.03674093,5.76359,0.4577262,0.6512348,0.8011091,-7.153451
"ENSG00000275585",0.199741,-4.44713,0.4576992,0.6512539,0.8011091,-5.874826
"ENSG00000248585",0.2096144,-1.778467,0.4575565,0.651355,0.8011876,-5.896105
"ENSG00000206728",-0.2058763,-4.251786,-0.4575399,0.6513668,0.8011876,-5.851786
"ENSG00000236807",-0.2515433,-3.271793,-0.4574618,0.6514221,0.8012254,-5.769516
"ENSG00000182095",0.07466074,4.225692,0.4573801,0.6514801,0.8012665,-6.937537
"ENSG00000186310",-0.1025262,1.861445,-0.4573306,0.6515151,0.8012793,-6.532165
"ENSG00000198393",-0.04797609,5.099056,-0.4571118,0.6516702,0.8014399,-7.062776
"ENSG00000236373",0.1779616,-4.520827,0.4569096,0.6518135,0.8015857,-5.881325
"ENSG00000073282",0.2463591,-1.099059,0.4568752,0.6518378,0.8015857,-6.008871
"ENSG00000229728",0.1436799,-0.7778561,0.4567123,0.6519532,0.8016974,-6.062985
"ENSG00000182511",-0.09840257,7.570835,-0.4566501,0.6519974,0.8017214,-7.393503
"ENSG00000181023",0.2543423,-3.078347,0.4565259,0.6520853,0.8017765,-5.758346
"ENSG00000106384",0.22242,-3.891802,0.4565176,0.6520912,0.8017765,-5.816747
"ENSG00000005020",0.07375859,6.688061,0.4563804,0.6521885,0.8018254,-7.277564
"ENSG00000077713",-0.07170836,4.015749,-0.4563628,0.652201,0.8018254,-6.905318
"ENSG00000277597",-0.2207027,-3.781848,-0.4563575,0.6522047,0.8018254,-5.807045
"ENSG00000231369",0.2432682,-3.934793,0.456218,0.6523036,0.8018792,-5.821191
"ENSG00000234478",0.2406539,-3.645725,0.4562085,0.6523104,0.8018792,-5.793972
"ENSG00000130414",-0.03142844,6.769139,-0.4561597,0.6523449,0.8018792,-7.288156
"ENSG00000262089",-0.08238849,1.119381,-0.4561571,0.6523468,0.8018792,-6.39626
"ENSG00000280213",0.1166532,0.2146222,0.4560492,0.6524233,0.8019031,-6.23391
"ENSG00000180376",-0.07041583,4.830047,-0.4560243,0.652441,0.8019031,-7.025452
"ENSG00000217159",-0.1854299,-4.338059,-0.4560099,0.6524512,0.8019031,-5.860124
"ENSG00000213755",-0.2005477,-4.343611,-0.4559912,0.6524644,0.8019031,-5.860449
"ENSG00000276449",-0.2618023,-2.143063,-0.4559488,0.6524945,0.8019098,-5.840453
"ENSG00000212766",0.2077549,-3.910522,0.4558373,0.6525735,0.8019768,-5.818928
"ENSG00000236327",0.2413177,-2.528339,0.4556432,0.6527112,0.8021157,-5.787907
"ENSG00000238090",0.259736,-3.174772,0.4556001,0.6527417,0.8021231,-5.762101
"ENSG00000213373",0.1745156,-0.9714577,0.4554294,0.6528627,0.8022168,-6.030987
"ENSG00000234572",0.2020289,-1.225108,0.4554233,0.6528671,0.8022168,-5.988365
"ENSG00000265739",-0.1908014,-2.327684,-0.4553727,0.652903,0.802224,-5.815063
"ENSG00000224988",-0.1215115,-0.5456316,-0.4553457,0.6529221,0.802224,-6.102029
"ENSG00000110195",0.2002782,-4.343611,0.4551941,0.6530296,0.8023258,-5.866353
"ENSG00000126456",-0.04209346,5.672003,-0.4551123,0.6530877,0.8023469,-7.142111
"ENSG00000218175",0.09952438,-0.4721227,0.4550454,0.6531351,0.8023469,-6.115519
"ENSG00000280193",0.2630524,-3.286624,0.4550407,0.6531385,0.8023469,-5.768043
"ENSG00000179967",-0.1894394,-1.814358,-0.4550313,0.6531451,0.8023469,-5.890833
"ENSG00000271254",0.1166176,1.832874,0.454925,0.6532205,0.8024093,-6.529179
"ENSG00000285632",0.1728424,-1.535713,0.4547272,0.6533609,0.8024982,-5.936946
"ENSG00000263895",0.2053349,-4.441579,0.4546945,0.653384,0.8024982,-5.875525
"ENSG00000198663",0.033534,6.287545,0.4546944,0.6533841,0.8024982,-7.225041
"ENSG00000060140",-0.1843107,0.3323386,-0.4546845,0.6533911,0.8024982,-6.254085
"ENSG00000268931",-0.2219331,-3.407916,-0.4546264,0.6534324,0.8024983,-5.777939
"ENSG00000182057",0.1114466,1.068102,0.4545801,0.6534652,0.8024983,-6.388355
"ENSG00000234997",0.1776566,-4.441579,0.4545049,0.6535185,0.8024983,-5.875608
"ENSG00000244926",0.1376508,-1.366436,0.4544944,0.653526,0.8024983,-5.965033
"ENSG00000240718",0.2393586,-3.163502,0.4544928,0.6535271,0.8024983,-5.76208
"ENSG00000279066",0.206406,-0.9291673,0.4544764,0.6535388,0.8024983,-6.038459
"ENSG00000236244",-0.1828291,-4.496555,-0.4542309,0.653713,0.802682,-5.873853
"ENSG00000134109",0.05991669,6.893826,0.4540804,0.6538197,0.8027708,-7.305819
"ENSG00000255160",0.1914789,-4.441579,0.4540369,0.6538506,0.8027708,-5.875813
"ENSG00000277383",-0.116373,-0.5951272,-0.45402,0.6538626,0.8027708,-6.094215
"ENSG00000100652",-0.1898057,-0.8907428,-0.4539904,0.6538836,0.8027708,-6.043493
"ENSG00000227586",-0.2082859,-4.172537,-0.4539433,0.653917,0.8027816,-5.846433
"ENSG00000237705",0.2070556,-2.36774,0.4538143,0.6540086,0.8028638,-5.809409
"ENSG00000276957",0.2335521,-3.421865,0.4537365,0.6540638,0.8029014,-5.777342
"ENSG00000180610",-0.1374371,-0.8018035,-0.453606,0.6541565,0.8029849,-6.059271
"ENSG00000188000",0.271424,-3.321642,0.4535103,0.6542243,0.803038,-5.770815
"ENSG00000270903",0.2421762,-3.462957,0.4534036,0.6543001,0.8031008,-5.780489
"ENSG00000102125",-0.03196288,6.412394,-0.4532634,0.6543996,0.8031928,-7.242169
"ENSG00000177807",-0.2422759,-2.350537,-0.4531858,0.6544547,0.8032302,-5.813564
"ENSG00000169435",-0.1815307,-0.5295157,-0.4530738,0.6545342,0.8032721,-6.105361
"ENSG00000263923",-0.2052901,-4.323584,-0.4530684,0.6545381,0.8032721,-5.859758
"ENSG00000203546",-0.1820193,-2.231947,-0.45301,0.6545795,0.8032927,-5.82903
"ENSG00000287932",-0.2326225,-2.809661,-0.4529535,0.6546196,0.8033118,-5.773283
"ENSG00000251179",0.2505828,-4.030271,0.4527556,0.6547602,0.8034367,-5.832596
"ENSG00000278083",0.2306034,-3.910522,0.4527238,0.6547827,0.8034367,-5.820285
"ENSG00000184319",0.06397377,2.478558,0.4527062,0.6547952,0.8034367,-6.647861
"ENSG00000126464",0.08559003,1.670373,0.4526385,0.6548433,0.8034654,-6.500156
"ENSG00000132600",-0.04189364,5.642298,-0.4525856,0.6548808,0.8034813,-7.139273
"ENSG00000239920",0.1836363,-0.95504,0.4525006,0.6549412,0.8034897,-6.035046
"ENSG00000147202",0.0504048,5.65952,0.4524931,0.6549466,0.8034897,-7.141914
"ENSG00000233511",0.1947328,-4.36233,0.452469,0.6549636,0.8034897,-5.86906
"ENSG00000100284",0.07135047,7.074532,0.4524374,0.6549861,0.8034897,-7.33053
"ENSG00000227017",-0.2235398,-2.331161,-0.4522904,0.6550905,0.8035574,-5.816005
"ENSG00000201221",0.1601795,-1.86884,0.4522904,0.6550905,0.8035574,-5.884022
"ENSG00000167094",0.1186542,3.651092,0.4521951,0.6551582,0.803592,-6.850308
"ENSG00000126870",-0.07338361,3.719071,-0.4521813,0.655168,0.803592,-6.860511
"ENSG00000239650",0.238431,-3.335167,0.4520358,0.6552713,0.8036509,-5.772302
"ENSG00000164976",-0.1873706,0.02870807,-0.4520175,0.6552843,0.8036509,-6.201731
"ENSG00000211707",-0.2051071,-2.842357,-0.4519797,0.6553112,0.8036509,-5.770432
"ENSG00000197381",-0.05817365,4.855936,-0.4519751,0.6553145,0.8036509,-7.031115
"ENSG00000243438",-0.1876344,-4.325482,-0.451869,0.6553898,0.8037025,-5.860499
"ENSG00000178035",-0.04378872,5.570312,-0.4518464,0.6554059,0.8037025,-7.129849
"ENSG00000258501",0.1974045,-4.130138,0.4517828,0.6554511,0.8037172,-5.843917
"ENSG00000026036",0.08111696,1.590536,0.4517603,0.6554671,0.8037172,-6.485831
"ENSG00000259138",-0.2500545,-3.419966,-0.4515687,0.6556032,0.8038292,-5.780279
"ENSG00000286065",0.1258726,0.488859,0.4515624,0.6556076,0.8038292,-6.284525
"ENSG00000206562",-0.05177319,3.298066,-0.4515184,0.6556389,0.8038373,-6.791465
"ENSG00000261790",-0.1522735,-0.02652353,-0.4514694,0.6556737,0.8038498,-6.192674
"ENSG00000285881",0.2857649,-2.518216,0.4513925,0.6557284,0.8038866,-5.79098
"ENSG00000201433",0.173765,-4.520827,0.4512844,0.6558051,0.8039506,-5.883796
"ENSG00000242114",-0.1079965,3.067241,-0.4510425,0.655977,0.8041128,-6.751903
"ENSG00000260536",-0.2409503,-3.395695,-0.4510288,0.6559868,0.8041128,-5.778936
"ENSG00000272969",-0.2155641,-4.325482,-0.4509765,0.6560239,0.8041282,-5.860888
"ENSG00000123411",-0.08905407,2.045767,-0.4507976,0.6561511,0.8042401,-6.569263
"ENSG00000277453",0.1993524,-4.44713,0.4507787,0.6561645,0.8042401,-5.877865
"ENSG00000207189",0.1746536,-4.441579,0.4506867,0.6562299,0.80429,-5.877279
"ENSG00000258926",0.082342,1.581058,0.4505819,0.6563044,0.8043511,-6.484569
"ENSG00000153802",-0.2259373,-4.268607,-0.4505242,0.6563454,0.8043558,-5.855467
"ENSG00000102753",-0.04261702,5.46474,-0.4505072,0.6563574,0.8043558,-7.116129
"ENSG00000197471",-0.0530142,7.289848,-0.4503224,0.6564888,0.804469,-7.359588
"ENSG00000259678",0.2000028,-4.209386,0.4503079,0.6564991,0.804469,-5.853455
"ENSG00000163626",-0.06053458,3.114287,-0.4502464,0.6565428,0.8044923,-6.760577
"ENSG00000196301",-0.2913432,-1.880483,-0.4501897,0.6565832,0.8045115,-5.882194
"ENSG00000229931",0.1329698,0.6673743,0.4500753,0.6566645,0.8045543,-6.31737
"ENSG00000272525",-0.1354636,-1.364093,-0.4500712,0.6566674,0.8045543,-5.966448
"ENSG00000214651",0.1948066,-4.441579,0.4499204,0.6567746,0.8046555,-5.877612
"ENSG00000275092",0.1386263,0.5105454,0.4496103,0.6569951,0.8048955,-6.289355
"ENSG00000233435",-0.2184991,-3.305768,-0.4495726,0.657022,0.8048981,-5.773782
"ENSG00000225093",-0.179539,-1.541813,-0.4492807,0.6572295,0.8051222,-5.937412
"ENSG00000286017",0.2099036,-3.566477,0.44916,0.6573154,0.8051692,-5.790404
"ENSG00000275197",-0.214608,-4.227514,-0.4491355,0.6573328,0.8051692,-5.852755
"ENSG00000142002",0.0395858,6.372407,0.4491058,0.6573539,0.8051692,-7.238949
"ENSG00000266718",-0.2211765,-1.397314,-0.4490881,0.6573665,0.8051692,-5.961098
"ENSG00000286316",0.2094405,-4.367882,0.4490318,0.6574066,0.805188,-5.871007
"ENSG00000280780",0.1970447,-2.577173,0.4488576,0.6575305,0.8052892,-5.785344
"ENSG00000163093",-0.1369085,-0.4669081,-0.4488462,0.6575386,0.8052892,-6.11808
"ENSG00000237433",-0.238719,-4.250414,-0.4487915,0.6575775,0.8053067,-5.854865
"ENSG00000250938",-0.1583849,-1.457811,-0.4485669,0.6577373,0.8054722,-5.951431
"ENSG00000119943",0.06090904,3.554213,0.4484456,0.6578236,0.8055196,-6.836092
"ENSG00000171509",0.2640295,-2.897569,0.448443,0.6578254,0.8055196,-5.761739
"ENSG00000202019",-0.1814246,-0.698135,-0.4482886,0.6579353,0.8056084,-6.078992
"ENSG00000237756",0.1830259,-4.283082,0.4482717,0.6579473,0.8056084,-5.862485
"ENSG00000113971",-0.08744087,1.176492,-0.4481522,0.6580324,0.8056391,-6.410186
"ENSG00000269392",0.2114948,-3.461059,0.4481145,0.6580592,0.8056391,-5.7826
"ENSG00000117906",-0.05416286,5.285597,-0.4480962,0.6580722,0.8056391,-7.092673
"ENSG00000258553",0.2086152,-2.925402,0.4480272,0.6581213,0.8056391,-5.761396
"ENSG00000239122",-0.1991526,-4.148266,-0.4479991,0.6581413,0.8056391,-5.847151
"ENSG00000266397",-0.2323612,-2.426219,-0.4479948,0.6581443,0.8056391,-5.80631
"ENSG00000137875",0.2080718,-4.185114,0.4479442,0.6581804,0.8056391,-5.851728
"ENSG00000283047",0.2292573,-3.788282,0.447925,0.658194,0.8056391,-5.810433
"ENSG00000104897",0.0638479,5.102536,0.4479041,0.6582089,0.8056391,-7.067896
"ENSG00000260060",0.220974,-1.979317,0.4478897,0.6582191,0.8056391,-5.868647
"ENSG00000210144",-0.2324317,-3.530155,-0.4477625,0.6583097,0.8057085,-5.789539
"ENSG00000151612",-0.07527545,3.55471,-0.4477407,0.6583252,0.8057085,-6.835843
"ENSG00000023909",-0.05872734,4.128475,-0.4476932,0.658359,0.8057196,-6.926629
"ENSG00000259792",0.2318075,-4.170639,0.4476249,0.6584076,0.8057316,-5.850238
"ENSG00000286883",-0.2364163,-3.662546,-0.4476101,0.6584181,0.8057316,-5.80039
"ENSG00000106526",0.08164998,1.34304,0.4474784,0.6585119,0.8058161,-6.442029
"ENSG00000229326",-0.2222357,-4.166986,-0.4473694,0.6585894,0.8058808,-5.848696
"ENSG00000200419",0.230002,-3.659609,0.4471915,0.6587161,0.8060056,-5.799081
"ENSG00000199879",0.2839558,-2.393564,0.4470894,0.6587888,0.806022,-5.808863
"ENSG00000213071",-0.08794168,2.290765,-0.4470813,0.6587946,0.806022,-6.61554
"ENSG00000110881",0.1996229,-1.457018,0.4470592,0.6588103,0.806022,-5.953319
"ENSG00000198090",0.2388844,-3.952922,0.4470339,0.6588283,0.806022,-5.827011
"ENSG00000132704",0.1492795,4.222347,0.4469804,0.6588664,0.8060384,-6.941992
"ENSG00000254900",-0.2237014,-2.56529,-0.4463807,0.6592934,0.8065048,-5.793187
"ENSG00000231519",-0.1912914,-3.24524,-0.4463433,0.6593201,0.8065048,-5.771715
"ENSG00000162613",-0.03828803,6.163211,-0.446337,0.6593245,0.8065048,-7.212119
"ENSG00000248327",0.1988682,-4.44713,0.4462895,0.6593584,0.8065048,-5.879812
"ENSG00000272871",-0.1291554,-0.6268467,-0.4462628,0.6593774,0.8065048,-6.092128
"ENSG00000213260",0.2250858,-3.592938,0.4462368,0.6593959,0.8065048,-5.793798
"ENSG00000287910",0.2707716,-3.590157,0.4461218,0.6594778,0.8065702,-5.79363
"ENSG00000286208",0.2122304,-4.36233,0.4460914,0.6594995,0.8065702,-5.871828
"ENSG00000092758",0.2674219,1.481847,0.4460576,0.6595235,0.8065702,-6.468582
"ENSG00000076984",0.07440071,2.767059,0.4459982,0.6595658,0.8065918,-6.702582
"ENSG00000236305",0.1770573,-2.765007,0.445909,0.6596294,0.8066029,-5.769832
"ENSG00000115661",0.05978533,3.780861,0.4459076,0.6596304,0.8066029,-6.873912
"ENSG00000163424",0.1692762,-4.520827,0.4458813,0.6596491,0.8066029,-5.886142
"ENSG00000011478",0.08421866,2.17442,0.4458448,0.6596751,0.8066046,-6.59585
"ENSG00000227799",-0.1185698,0.4078355,-0.4455397,0.6598925,0.8068401,-6.272042
"ENSG00000228109",-0.2694576,-3.00337,-0.4453449,0.6600313,0.8069796,-5.770727
"ENSG00000260249",0.1921396,-1.060634,0.4452447,0.6601026,0.8070366,-6.020491
"ENSG00000268529",-0.2402027,-3.846516,-0.4451618,0.6601617,0.8070669,-5.818017
